Date,12/31/03,12/31/03
Time,16:00:00,16:00:00
Y_Unit_Label,Acceleration (g),Acceleration (g)
X_Dimension,Time (s),Time (s)
X0,0.00E+00,0.00E+00
Delta_X,0.000488,0.000488
***End_of_Header***,,
X_Value,tapping near accel - sink cntr - Acceleration - platform,tapping near accel - sink cntr - Acceleration - table
1.246582,-0.037424,-0.001795
1.24707,-0.047803,-0.00086
1.247559,-0.05607,0.000176
1.248047,-0.063913,0.001162
1.248535,-0.072796,0.001936
1.249023,-0.078316,0.002628
1.249512,-0.090867,0.00322
1.25,-0.094264,0.003458
1.250488,-0.096914,0.003384
1.250977,-0.100812,0.003081
1.251465,-0.100447,0.002784
1.251953,-0.099906,0.002458
1.252441,-0.096373,0.002343
1.25293,-0.097786,0.002444
1.253418,-0.090353,0.002943
1.253906,-0.091635,0.003745
1.254395,-0.082438,0.004593
1.254883,-0.076575,0.005554
1.255371,-0.070814,0.006483
1.255859,-0.064191,0.007149
1.256348,-0.05535,0.007532
1.256836,-0.047805,0.00727
1.257324,-0.040082,0.006927
1.257812,-0.027149,0.006484
1.258301,-0.019915,0.005817
1.258789,-0.00553,0.004888
1.259277,0.003485,0.003887
1.259766,0.014343,0.002959
1.260254,0.022998,0.002225
1.260742,0.033284,0.001327
1.26123,0.041159,0.000571
1.261719,0.051012,0.000214
1.262207,0.061327,-0.000136
1.262695,0.065298,-0.000187
1.263184,0.074952,-0.000554
1.263672,0.080079,-0.000778
1.26416,0.083914,-0.00068
1.264648,0.085228,-0.000684
1.265137,0.085797,-0.000614
1.265625,0.084392,-0.000843
1.266113,0.083514,-0.001012
1.266602,0.083138,-0.00147
1.26709,0.079232,-0.001999
1.267578,0.074936,-0.002768
1.268066,0.073814,-0.003395
1.268555,0.066975,-0.003951
1.269043,0.061604,-0.004602
1.269531,0.054452,-0.004955
1.27002,0.048815,-0.005054
1.270508,0.039941,-0.004676
1.270996,0.035654,-0.003926
1.271484,0.028776,-0.003317
1.271973,0.018302,-0.002654
1.272461,0.017281,-0.002065
1.272949,0.009027,-0.001342
1.273437,0.00048,-0.001106
1.273926,-0.007335,-0.001058
1.274414,-0.015099,-0.000989
1.274902,-0.026895,-0.001128
1.275391,-0.036477,-0.001139
1.275879,-0.049238,-0.001196
1.276367,-0.056322,-0.000774
1.276855,-0.060786,-0.000101
1.277344,-0.063939,0.000357
1.277832,-0.066595,0.001024
1.27832,-0.066494,0.001352
1.278809,-0.066862,0.00174
1.279297,-0.067849,0.002023
1.279785,-0.066175,0.002473
1.280273,-0.069293,0.002867
1.280762,-0.065146,0.003126
1.28125,-0.065659,0.00358
1.281738,-0.062682,0.003933
1.282227,-0.058101,0.00428
1.282715,-0.051533,0.004611
1.283203,-0.046489,0.004941
1.283691,-0.040984,0.004954
1.28418,-0.03736,0.004661
1.284668,-0.036373,0.004053
1.285156,-0.031655,0.003171
1.285645,-0.027487,0.002328
1.286133,-0.022508,0.001654
1.286621,-0.017861,0.000929
1.287109,-0.009116,0.000444
1.287598,-0.00279,-0.000123
1.288086,0.00698,-0.000415
1.288574,0.015442,-0.000608
1.289062,0.023953,-0.000753
1.289551,0.032436,-0.000843
1.290039,0.039005,-0.000966
1.290527,0.043704,-0.001365
1.291016,0.045088,-0.001978
1.291504,0.047899,-0.002616
1.291992,0.048836,-0.002977
1.29248,0.05034,-0.003329
1.292969,0.05377,-0.003495
1.293457,0.055023,-0.003723
1.293945,0.054567,-0.004058
1.294434,0.054708,-0.004337
1.294922,0.051738,-0.004551
1.29541,0.049673,-0.004899
1.295898,0.047036,-0.005198
1.296387,0.043948,-0.005637
1.296875,0.039862,-0.005881
1.297363,0.037842,-0.005953
1.297852,0.035721,-0.005969
1.29834,0.03319,-0.00554
1.298828,0.031975,-0.004906
1.299316,0.028724,-0.004313
1.299805,0.023397,-0.003518
1.300293,0.018283,-0.002866
1.300781,0.011346,-0.002225
1.30127,0.004448,-0.001716
1.301758,-0.000425,-0.001572
1.302246,-0.006495,-0.001371
1.302734,-0.013085,-0.001261
1.303223,-0.018705,-0.001131
1.303711,-0.024513,-0.000994
1.304199,-0.03092,-0.000718
1.304687,-0.033877,-0.000189
1.305176,-0.03736,0.000414
1.305664,-0.040796,0.000931
1.306152,-0.042274,0.001442
1.306641,-0.044311,0.001872
1.307129,-0.046019,0.002245
1.307617,-0.046369,0.002837
1.308105,-0.046163,0.003339
1.308594,-0.045758,0.003834
1.309082,-0.043865,0.004461
1.30957,-0.0425,0.005043
1.310059,-0.042402,0.005426
1.310547,-0.042053,0.005609
1.311035,-0.040729,0.005807
1.311523,-0.039113,0.005759
1.312012,-0.036188,0.005444
1.3125,-0.033344,0.004814
1.312988,-0.030402,0.004158
1.313477,-0.025793,0.003443
1.313965,-0.020645,0.002721
1.314453,-0.016943,0.001906
1.314941,-0.01208,0.00105
1.31543,-0.007329,0.000493
1.315918,-0.00196,0.000295
1.316406,0.002868,0.000182
1.316895,0.007576,0.000162
1.317383,0.01262,0.000402
1.317871,0.017782,0.000479
1.318359,0.023062,0.000435
1.318848,0.02568,0.000153
1.319336,0.029584,1.14E-05
1.319824,0.033531,-0.000302
1.320312,0.034264,-0.000888
1.320801,0.035538,-0.001427
1.321289,0.037441,-0.002074
1.321777,0.039374,-0.002832
1.322266,0.040747,-0.0034
1.322754,0.041845,-0.004006
1.323242,0.041802,-0.004455
1.32373,0.042452,-0.004701
1.324219,0.043907,-0.004758
1.324707,0.043151,-0.004539
1.325195,0.041445,-0.004267
1.325684,0.039739,-0.003783
1.326172,0.036744,-0.003235
1.32666,0.032675,-0.002525
1.327148,0.028728,-0.001764
1.327637,0.025776,-0.001233
1.328125,0.023152,-0.000433
1.328613,0.020272,0.000307
1.329102,0.017698,0.000805
1.32959,0.013501,0.001366
1.330078,0.009219,0.001746
1.330566,0.004254,0.002138
1.331055,-0.000959,0.002467
1.331543,-0.00546,0.002653
1.332031,-0.009989,0.002857
1.33252,-0.013329,0.00302
1.333008,-0.018061,0.003199
1.333496,-0.022616,0.003321
1.333984,-0.025723,0.003506
1.334473,-0.027009,0.003665
1.334961,-0.030666,0.003769
1.335449,-0.03373,0.003961
1.335937,-0.035645,0.004102
1.336426,-0.037415,0.00425
1.336914,-0.039652,0.004337
1.337402,-0.041093,0.004354
1.337891,-0.041892,0.004262
1.338379,-0.041956,0.003818
1.338867,-0.040372,0.003413
1.339355,-0.037947,0.002981
1.339844,-0.036385,0.002546
1.340332,-0.034191,0.001964
1.34082,-0.032354,0.001339
1.341309,-0.030638,0.000876
1.341797,-0.028724,0.000435
1.342285,-0.026066,3.08E-05
1.342773,-0.023203,-0.00038
1.343262,-0.020296,-0.000654
1.34375,-0.016028,-0.001063
1.344238,-0.011785,-0.001399
1.344727,-0.0076,-0.001653
1.345215,-0.003847,-0.002029
1.345703,0.000719,-0.002369
1.346191,0.00479,-0.002733
1.34668,0.008514,-0.003123
1.347168,0.012381,-0.003523
1.347656,0.016549,-0.003944
1.348145,0.019985,-0.004225
1.348633,0.023576,-0.004524
1.349121,0.027425,-0.004727
1.349609,0.029938,-0.00478
1.350098,0.032986,-0.004805
1.350586,0.036046,-0.004808
1.351074,0.038292,-0.004692
1.351562,0.039035,-0.004421
1.352051,0.040045,-0.004225
1.352539,0.039238,-0.004034
1.353027,0.038269,-0.00371
1.353516,0.036725,-0.003298
1.354004,0.036415,-0.002902
1.354492,0.035546,-0.00239
1.35498,0.033781,-0.001924
1.355469,0.031551,-0.001329
1.355957,0.029651,-0.000912
1.356445,0.026967,-0.000364
1.356934,0.02339,0.000166
1.357422,0.020071,0.000675
1.35791,0.015917,0.00114
1.358398,0.011773,0.001583
1.358887,0.008037,0.001938
1.359375,0.003691,0.002274
1.359863,-0.000879,0.002642
1.360352,-0.005057,0.002985
1.36084,-0.008688,0.00329
1.361328,-0.012894,0.003462
1.361816,-0.017206,0.003704
1.362305,-0.020283,0.003881
1.362793,-0.024727,0.003936
1.363281,-0.029144,0.003912
1.36377,-0.031785,0.004024
1.364258,-0.034402,0.003984
1.364746,-0.036163,0.003883
1.365234,-0.037028,0.003778
1.365723,-0.037807,0.00369
1.366211,-0.038,0.00367
1.366699,-0.038111,0.00363
1.367187,-0.038368,0.003588
1.367676,-0.038597,0.003428
1.368164,-0.038227,0.003148
1.368652,-0.036517,0.002812
1.369141,-0.035293,0.002366
1.369629,-0.03305,0.002096
1.370117,-0.029613,0.001746
1.370605,-0.026524,0.001578
1.371094,-0.022956,0.001302
1.371582,-0.019699,0.001075
1.37207,-0.015724,0.0007
1.372559,-0.01099,0.000336
1.373047,-0.006236,-0.000104
1.373535,-0.002214,-0.000696
1.374023,0.001732,-0.001102
1.374512,0.006314,-0.001512
1.375,0.010395,-0.001954
1.375488,0.014843,-0.002247
1.375977,0.020015,-0.002407
1.376465,0.0251,-0.002511
1.376953,0.028804,-0.002617
1.377441,0.032089,-0.002517
1.37793,0.033963,-0.002558
1.378418,0.035879,-0.002468
1.378906,0.038226,-0.002389
1.379395,0.039967,-0.002296
1.379883,0.040079,-0.002154
1.380371,0.040724,-0.001987
1.380859,0.04287,-0.001693
1.381348,0.043641,-0.00148
1.381836,0.043321,-0.001244
1.382324,0.041641,-0.00079
1.382812,0.040034,-0.000364
1.383301,0.03808,0.000237
1.383789,0.035772,0.000706
1.384277,0.032474,0.00124
1.384766,0.028802,0.001648
1.385254,0.025308,0.001963
1.385742,0.021587,0.002231
1.38623,0.016972,0.002294
1.386719,0.012439,0.00224
1.387207,0.0079,0.002066
1.387695,0.003021,0.001978
1.388184,-0.001553,0.001857
1.388672,-0.00689,0.001801
1.38916,-0.011755,0.001813
1.389648,-0.0166,0.001983
1.390137,-0.02141,0.002144
1.390625,-0.026178,0.002303
1.391113,-0.029093,0.002462
1.391602,-0.031572,0.0025
1.39209,-0.034598,0.002505
1.392578,-0.036645,0.00261
1.393066,-0.038246,0.002712
1.393555,-0.040273,0.002712
1.394043,-0.042374,0.002501
1.394531,-0.043561,0.002172
1.39502,-0.043801,0.001697
1.395508,-0.044072,0.001202
1.395996,-0.043682,0.000546
1.396484,-0.042706,-3.68E-05
1.396973,-0.041102,-0.000552
1.397461,-0.039001,-0.001115
1.397949,-0.036169,-0.001521
1.398437,-0.032814,-0.001866
1.398926,-0.029033,-0.002152
1.399414,-0.025338,-0.002344
1.399902,-0.020999,-0.002678
1.400391,-0.016745,-0.002887
1.400879,-0.012244,-0.003043
1.401367,-0.007815,-0.00329
1.401855,-0.003015,-0.003311
1.402344,0.001993,-0.003356
1.402832,0.006768,-0.00348
1.40332,0.012202,-0.003487
1.403809,0.016568,-0.003464
1.404297,0.020396,-0.003305
1.404785,0.024995,-0.003191
1.405273,0.028896,-0.003118
1.405762,0.032078,-0.002849
1.40625,0.035007,-0.002739
1.406738,0.037861,-0.002654
1.407227,0.039935,-0.002488
1.407715,0.041712,-0.002154
1.408203,0.043201,-0.001803
1.408691,0.044298,-0.001348
1.40918,0.043799,-0.000827
1.409668,0.043333,-0.000328
1.410156,0.042445,2.07E-05
1.410645,0.040835,0.000429
1.411133,0.039032,0.000675
1.411621,0.036422,0.000968
1.412109,0.034011,0.001167
1.412598,0.030353,0.001096
1.413086,0.02661,0.001802
1.413574,0.02236,0.001747
1.414062,0.017824,0.001203
1.414551,0.013309,0.001641
1.415039,0.009152,0.001692
1.415527,0.004393,0.001657
1.416016,-0.000627,0.0017
1.416504,-0.005648,0.001762
1.416992,-0.009735,0.001585
1.41748,-0.014571,0.00212
1.417969,-0.019523,0.002084
1.418457,-0.023922,0.001819
1.418945,-0.027508,0.002176
1.419434,-0.031027,0.002307
1.419922,-0.0344,0.002337
1.42041,-0.036517,0.002518
1.420898,-0.038664,0.002622
1.421387,-0.041069,0.002549
1.421875,-0.043045,0.002452
1.422363,-0.04422,0.002024
1.422852,-0.044344,0.001673
1.42334,-0.044648,0.00132
1.423828,-0.044527,0.000817
1.424316,-0.042935,0.000446
1.424805,-0.04102,0.000167
1.425293,-0.038295,-0.000389
1.425781,-0.034674,-0.000657
1.42627,-0.030849,-0.000652
1.426758,-0.026646,-0.00089
1.427246,-0.022784,-0.001081
1.427734,-0.018373,-0.001361
1.428223,-0.014877,-0.001758
1.428711,-0.011162,-0.001781
1.429199,-0.006719,-0.002065
1.429687,-0.002004,-0.002338
1.430176,0.002729,-0.002506
1.430664,0.007189,-0.00261
1.431152,0.012484,-0.002492
1.431641,0.017426,-0.002497
1.432129,0.022264,-0.002273
1.432617,0.026741,-0.00215
1.433105,0.030752,-0.001871
1.433594,0.033873,-0.001663
1.434082,0.036705,-0.00134
1.43457,0.039174,-0.00086
1.435059,0.04083,-0.000558
1.435547,0.042298,-0.000121
1.436035,0.043452,0.000148
1.436523,0.044426,0.000242
1.437012,0.044593,0.000619
1.4375,0.044584,0.000862
1.437988,0.043854,0.001041
1.438477,0.041806,0.001179
1.438965,0.03917,0.001255
1.439453,0.036457,0.001322
1.439941,0.033298,0.001341
1.44043,0.029165,0.001578
1.440918,0.025066,0.001788
1.441406,0.020921,0.001918
1.441895,0.01664,0.002073
1.442383,0.012511,0.002183
1.442871,0.008016,0.002364
1.443359,0.003669,0.002483
1.443848,-0.000954,0.002675
1.444336,-0.005992,0.002844
1.444824,-0.010834,0.002944
1.445312,-0.015068,0.00296
1.445801,-0.019437,0.002974
1.446289,-0.0235,0.002778
1.446777,-0.02737,0.002578
1.447266,-0.030746,0.002297
1.447754,-0.033542,0.001988
1.448242,-0.035794,0.001809
1.44873,-0.037988,0.001635
1.449219,-0.040214,0.001386
1.449707,-0.041477,0.00119
1.450195,-0.042804,0.001013
1.450684,-0.043465,0.000826
1.451172,-0.043331,0.000405
1.45166,-0.042179,8.83E-05
1.452148,-0.040359,-0.0003
1.452637,-0.038517,-0.000654
1.453125,-0.035687,-0.001161
1.453613,-0.031852,-0.001514
1.454102,-0.02821,-0.001837
1.45459,-0.024835,-0.002041
1.455078,-0.021496,-0.002089
1.455566,-0.017226,-0.002337
1.456055,-0.013644,-0.002358
1.456543,-0.009562,-0.002287
1.457031,-0.005347,-0.002285
1.45752,-0.000582,-0.002257
1.458008,0.004464,-0.002216
1.458496,0.008966,-0.002212
1.458984,0.013737,-0.002295
1.459473,0.018307,-0.00223
1.459961,0.02217,-0.002148
1.460449,0.025513,-0.002154
1.460937,0.0289,-0.001926
1.461426,0.031825,-0.001777
1.461914,0.034063,-0.001576
1.462402,0.03604,-0.001327
1.462891,0.037738,-0.001016
1.463379,0.038677,-0.000686
1.463867,0.039756,-0.000452
1.464355,0.040614,-0.000181
1.464844,0.040333,0.000184
1.465332,0.039655,0.000377
1.46582,0.038519,0.000782
1.466309,0.036707,0.000959
1.466797,0.034205,0.001087
1.467285,0.031809,0.001181
1.467773,0.028791,0.001364
1.468262,0.02529,0.001466
1.46875,0.021271,0.001479
1.469238,0.017547,0.001564
1.469727,0.013917,0.001623
1.470215,0.009786,0.001523
1.470703,0.00542,0.001498
1.471191,0.000971,0.00157
1.47168,-0.002989,0.001639
1.472168,-0.00738,0.00161
1.472656,-0.011771,0.001646
1.473145,-0.015737,0.001771
1.473633,-0.019214,0.00161
1.474121,-0.022495,0.001703
1.474609,-0.025907,0.001823
1.475098,-0.02839,0.001948
1.475586,-0.030522,0.001834
1.476074,-0.0327,0.001872
1.476562,-0.034922,0.001859
1.477051,-0.036785,0.001681
1.477539,-0.037531,0.001456
1.478027,-0.038288,0.00107
1.478516,-0.038554,0.000802
1.479004,-0.038019,0.000466
1.479492,-0.036884,0.000188
1.47998,-0.034801,-6.94E-05
1.480469,-0.032725,-0.000538
1.480957,-0.030706,-0.0009
1.481445,-0.027919,-0.001252
1.481934,-0.024692,-0.001502
1.482422,-0.021656,-0.001516
1.48291,-0.01818,-0.001651
1.483398,-0.014734,-0.001793
1.483887,-0.011065,-0.001737
1.484375,-0.007307,-0.001711
1.484863,-0.003516,-0.001679
1.485352,0.000554,-0.001624
1.48584,0.004912,-0.001714
1.486328,0.009002,-0.001822
1.486816,0.013169,-0.001821
1.487305,0.016856,-0.001791
1.487793,0.019932,-0.001743
1.488281,0.023577,-0.001751
1.48877,0.026532,-0.001817
1.489258,0.02882,-0.001713
1.489746,0.030807,-0.001721
1.490234,0.032488,-0.001675
1.490723,0.033944,-0.001583
1.491211,0.035125,-0.001223
1.491699,0.035987,-0.000736
1.492187,0.036401,-0.000317
1.492676,0.03546,0.000163
1.493164,0.03464,0.00065
1.493652,0.03363,0.001008
1.494141,0.032248,0.001323
1.494629,0.03015,0.001504
1.495117,0.027748,0.001474
1.495605,0.024947,0.001491
1.496094,0.022123,0.001381
1.496582,0.019152,0.001252
1.49707,0.015368,0.001153
1.497559,0.011658,0.00115
1.498047,0.008023,0.00125
1.498535,0.004695,0.001479
1.499023,0.000898,0.001555
1.499512,-0.003009,0.001685
1.5,-0.006865,0.001777
1.500488,-0.010597,0.001773
1.500977,-0.013901,0.001747
1.501465,-0.01719,0.001691
1.501953,-0.020406,0.001724
1.502441,-0.023031,0.001562
1.50293,-0.024946,0.001506
1.503418,-0.0277,0.001309
1.503906,-0.030418,0.001081
1.504395,-0.032354,0.000795
1.504883,-0.03386,0.000546
1.505371,-0.03462,0.000285
1.505859,-0.034638,1.64E-05
1.506348,-0.03383,-0.000335
1.506836,-0.03337,-0.000512
1.507324,-0.032439,-0.000704
1.507812,-0.030761,-0.000996
1.508301,-0.02883,-0.001076
1.508789,-0.026918,-0.001315
1.509277,-0.025011,-0.001405
1.509766,-0.022415,-0.001511
1.510254,-0.020201,-0.001497
1.510742,-0.016835,-0.001579
1.51123,-0.013629,-0.001665
1.511719,-0.010487,-0.001867
1.512207,-0.007313,-0.002007
1.512695,-0.003611,-0.002064
1.513184,3.22E-06,-0.002286
1.513672,0.003647,-0.00235
1.51416,0.007641,-0.002269
1.514648,0.011145,-0.002317
1.515137,0.014551,-0.002257
1.515625,0.016792,-0.002259
1.516113,0.01919,-0.00213
1.516602,0.0215,-0.001866
1.51709,0.023566,-0.00168
1.517578,0.026073,-0.001532
1.518066,0.028197,-0.001337
1.518555,0.029497,-0.001195
1.519043,0.030536,-0.001096
1.519531,0.030854,-0.000936
1.52002,0.030891,-0.000778
1.520508,0.03048,-0.000702
1.520996,0.029436,-0.000573
1.521484,0.028265,-0.000381
1.521973,0.026858,-0.000186
1.522461,0.025335,8.77E-05
1.522949,0.023591,0.000263
1.523437,0.020971,0.000344
1.523926,0.018093,0.000305
1.524414,0.015606,0.000568
1.524902,0.012839,0.000652
1.525391,0.010038,0.000926
1.525879,0.007034,0.0013
1.526367,0.004078,0.001571
1.526855,0.000714,0.001777
1.527344,-0.002982,0.002011
1.527832,-0.006876,0.002083
1.52832,-0.00963,0.001997
1.528809,-0.012239,0.002058
1.529297,-0.015086,0.001923
1.529785,-0.017619,0.001775
1.530273,-0.019662,0.001479
1.530762,-0.022223,0.001227
1.53125,-0.024254,0.000885
1.531738,-0.026193,0.000511
1.532227,-0.028151,0.000176
1.532715,-0.029121,-8.67E-06
1.533203,-0.029898,-0.000226
1.533691,-0.029638,-0.000317
1.53418,-0.0291,-0.00033
1.534668,-0.028203,-0.000235
1.535156,-0.027492,-0.000352
1.535645,-0.026733,-0.000382
1.536133,-0.025739,-0.000443
1.536621,-0.024008,-0.000635
1.537109,-0.021982,-0.000794
1.537598,-0.019681,-0.000961
1.538086,-0.017066,-0.001025
1.538574,-0.014412,-0.001119
1.539062,-0.011721,-0.001178
1.539551,-0.008973,-0.001122
1.540039,-0.005284,-0.00122
1.540527,-0.002083,-0.001221
1.541016,0.00132,-0.001154
1.541504,0.00466,-0.001059
1.541992,0.007832,-0.001039
1.54248,0.01077,-0.001009
1.542969,0.013176,-0.000748
1.543457,0.015526,-0.000519
1.543945,0.017597,-0.000297
1.544434,0.019906,-0.000143
1.544922,0.022517,4.20E-05
1.54541,0.024561,2.76E-05
1.545898,0.026279,3.33E-05
1.546387,0.027386,9.77E-05
1.546875,0.02801,0.000128
1.547363,0.028358,0.000221
1.547852,0.028779,0.000464
1.54834,0.028584,0.000744
1.548828,0.027703,0.001119
1.549316,0.027099,0.001342
1.549805,0.026006,0.001489
1.550293,0.024467,0.001636
1.550781,0.022984,0.001633
1.55127,0.021277,0.00182
1.551758,0.018511,0.001891
1.552246,0.016278,0.002077
1.552734,0.013893,0.002185
1.553223,0.011075,0.002292
1.553711,0.008485,0.00236
1.554199,0.005595,0.002276
1.554687,0.002294,0.002354
1.555176,-0.001084,0.002295
1.555664,-0.003524,0.002222
1.556152,-0.006256,0.002269
1.556641,-0.009078,0.002287
1.557129,-0.011616,0.002275
1.557617,-0.013849,0.002357
1.558105,-0.016183,0.002308
1.558594,-0.018777,0.002143
1.559082,-0.020658,0.001786
1.55957,-0.022646,0.001511
1.560059,-0.023792,0.001334
1.560547,-0.02433,0.001167
1.561035,-0.024722,0.001068
1.561523,-0.02501,0.000917
1.562012,-0.02502,0.000703
1.5625,-0.025117,0.000359
1.562988,-0.024725,0.000165
1.563477,-0.023807,-4.87E-05
1.563965,-0.022653,-0.000284
1.564453,-0.021252,-0.000315
1.564941,-0.019996,-0.000432
1.56543,-0.017836,-0.000435
1.565918,-0.015321,-0.000434
1.566406,-0.013134,-0.000352
1.566895,-0.011019,-0.000457
1.567383,-0.008048,-0.000499
1.567871,-0.005374,-0.000514
1.568359,-0.002462,-0.000433
1.568848,0.00099,-0.000448
1.569336,0.003781,-0.000381
1.569824,0.006155,-0.000317
1.570312,0.0085,-0.000377
1.570801,0.010961,-0.000353
1.571289,0.013451,-0.00036
1.571777,0.015384,-0.000469
1.572266,0.017829,-0.000486
1.572754,0.020046,-0.000457
1.573242,0.022059,-0.000409
1.57373,0.023743,-0.000268
1.574219,0.024823,-9.94E-05
1.574707,0.024738,0.000176
1.575195,0.025166,0.000451
1.575684,0.025469,0.00077
1.576172,0.025633,0.001028
1.57666,0.024955,0.001224
1.577148,0.024497,0.001354
1.577637,0.023567,0.001599
1.578125,0.02235,0.00167
1.578613,0.020772,0.00168
1.579102,0.019102,0.001777
1.57959,0.01695,0.001711
1.580078,0.014777,0.001649
1.580566,0.012808,0.001698
1.581055,0.01022,0.00169
1.581543,0.007796,0.001684
1.582031,0.005035,0.001661
1.58252,0.002027,0.001606
1.583008,-0.000759,0.001635
1.583496,-0.003078,0.001635
1.583984,-0.005576,0.001508
1.584473,-0.008257,0.001385
1.584961,-0.010673,0.001313
1.585449,-0.01325,0.001018
1.585937,-0.01582,0.000808
1.586426,-0.018081,0.000478
1.586914,-0.020073,6.14E-05
1.587402,-0.021571,-0.000394
1.587891,-0.023005,-0.0007
1.588379,-0.023567,-0.000949
1.588867,-0.023696,-0.00115
1.589355,-0.024121,-0.001274
1.589844,-0.024389,-0.00135
1.590332,-0.024447,-0.001463
1.59082,-0.024129,-0.001396
1.591309,-0.023117,-0.001198
1.591797,-0.021767,-0.001051
1.592285,-0.020861,-0.001109
1.592773,-0.019897,-0.001089
1.593262,-0.017972,-0.001191
1.59375,-0.015847,-0.001372
1.594238,-0.013639,-0.001467
1.594727,-0.011678,-0.001835
1.595215,-0.009605,-0.001919
1.595703,-0.006877,-0.002026
1.596191,-0.004055,-0.002081
1.59668,-0.001624,-0.002083
1.597168,0.000917,-0.001982
1.597656,0.003329,-0.002009
1.598145,0.005908,-0.001942
1.598633,0.00823,-0.001862
1.599121,0.010256,-0.001767
1.599609,0.013066,-0.001787
1.600098,0.01528,-0.001736
1.600586,0.016711,-0.0016
1.601074,0.018165,-0.001431
1.601562,0.019214,-0.00132
1.602051,0.019793,-0.001189
1.602539,0.02055,-0.001125
1.603027,0.020859,-0.001069
1.603516,0.021102,-0.000893
1.604004,0.02097,-0.000874
1.604492,0.021046,-0.000768
1.60498,0.020915,-0.000619
1.605469,0.019798,-0.000547
1.605957,0.018113,-0.000459
1.606445,0.016686,-0.000446
1.606934,0.014997,-0.000397
1.607422,0.013357,-0.000384
1.60791,0.011289,-0.000367
1.608398,0.009276,-0.000355
1.608887,0.006781,-0.00032
1.609375,0.004298,-0.000223
1.609863,0.002024,-0.000178
1.610352,-0.000302,-9.63E-05
1.61084,-0.002647,-6.17E-06
1.611328,-0.005125,6.97E-06
1.611816,-0.007344,0.000132
1.612305,-0.009718,-0.000118
1.612793,-0.012079,-0.000302
1.613281,-0.014246,-0.000538
1.61377,-0.016409,-0.000714
1.614258,-0.018267,-0.00086
1.614746,-0.019761,-0.001019
1.615234,-0.021136,-0.001192
1.615723,-0.02163,-0.001307
1.616211,-0.022436,-0.001449
1.616699,-0.022808,-0.001407
1.617187,-0.022915,-0.001362
1.617676,-0.022954,-0.001255
1.618164,-0.022728,-0.001231
1.618652,-0.022567,-0.001121
1.619141,-0.021766,-0.001042
1.619629,-0.02046,-0.001091
1.620117,-0.018976,-0.001078
1.620605,-0.017383,-0.001282
1.621094,-0.015774,-0.001445
1.621582,-0.0142,-0.001717
1.62207,-0.012153,-0.001949
1.622559,-0.00972,-0.001972
1.623047,-0.007568,-0.001982
1.623535,-0.00501,-0.002083
1.624023,-0.002682,-0.00197
1.624512,-0.000169,-0.001737
1.625,0.002251,-0.001482
1.625488,0.004737,-0.001203
1.625977,0.006957,-0.00086
1.626465,0.009331,-0.000554
1.626953,0.01152,-0.000231
1.627441,0.013402,4.20E-05
1.62793,0.01527,0.000206
1.628418,0.016553,0.000449
1.628906,0.018225,0.000637
1.629395,0.019294,0.000778
1.629883,0.019477,0.000917
1.630371,0.020114,0.001113
1.630859,0.020604,0.001294
1.631348,0.021348,0.001418
1.631836,0.021204,0.0016
1.632324,0.021324,0.001737
1.632812,0.020077,0.001852
1.633301,0.020186,0.002138
1.633789,0.018297,0.002319
1.634277,0.017714,0.002506
1.634766,0.015429,0.002747
1.635254,0.014907,0.002864
1.635742,0.011659,0.002939
1.63623,0.011966,0.002978
1.636719,0.007701,0.003033
1.637207,0.008377,0.002918
1.637695,0.00289,0.002876
1.638184,0.004626,0.002785
1.638672,-0.002186,0.002742
1.63916,0.001977,0.002749
1.639648,-0.007049,0.002672
1.640137,-0.000356,0.002658
1.640625,-0.013016,0.002486
1.641113,-0.001293,0.002383
1.641602,-0.019639,0.002442
1.64209,0.002731,0.002431
1.642578,-0.038326,0.002256
1.643066,0.142597,0.002398
1.643555,0.046188,0.002428
1.644043,-0.106955,0.003122
1.644531,0.089381,0.003326
1.64502,-0.042429,0.003071
1.645508,0.018406,0.003419
1.645996,0.026895,0.003755
1.646484,0.050145,0.003835
1.646973,0.118615,0.00416
1.647461,0.11068,0.00295
1.647949,0.158771,0.003344
1.648437,0.328692,0.004622
1.648926,0.267394,0.006517
1.649414,0.231216,0.007275
1.649902,0.376324,0.008127
1.650391,0.505738,0.011133
1.650879,0.446651,0.013237
1.651367,0.265978,0.014174
1.651855,0.222294,0.016426
1.652344,0.341673,0.016351
1.652832,0.320669,0.017605
1.65332,0.226107,0.020371
1.653809,0.252799,0.018651
1.654297,0.244293,0.018
1.654785,0.212127,0.014503
1.655273,0.179317,0.012551
1.655762,0.196052,0.013686
1.65625,0.173784,0.012914
1.656738,0.116675,0.012306
1.657227,0.065183,0.01078
1.657715,0.005712,0.009472
1.658203,-0.058538,0.007954
1.658691,-0.147445,0.005969
1.65918,-0.25445,0.003307
1.659668,-0.29662,0.001127
1.660156,-0.346069,-0.000706
1.660645,-0.421201,-0.002112
1.661133,-0.504682,-0.001699
1.661621,-0.542018,-0.003459
1.662109,-0.572288,-0.005861
1.662598,-0.588881,-0.008022
1.663086,-0.660794,-0.009442
1.663574,-0.732046,-0.008586
1.664062,-0.729514,-0.010418
1.664551,-0.726405,-0.012925
1.665039,-0.748168,-0.01604
1.665527,-0.723776,-0.017994
1.666016,-0.710998,-0.01898
1.666504,-0.686082,-0.018025
1.666992,-0.699954,-0.022369
1.66748,-0.670915,-0.029704
